People,Density,EntryRate,Temp,Humidity,CO2,Airflow,Time,Session,OutsideTemp,RoomSize,ACCapacity,ACUnits,Feedback
41,0.2,18,24.05,48,620,0.34,17,Lecture,30,200,2.5,1,0
123,0.61,14,28.85,41,1206,0.69,15,Lecture,34,200,2.0,1,1
116,0.58,19,28.35,72,1116,0.31,14,Empty,35,200,2.5,1,1
192,0.96,18,33.15,64,1615,0.91,13,Lecture,42,200,2.0,4,1
31,0.15,6,24.93,46,623,0.46,10,Networking,28,200,2.5,2,0
190,0.95,5,33.22,58,1560,0.2,16,Empty,37,200,1.5,4,1
72,0.36,16,26.88,56,846,0.86,10,Lecture,31,200,2.5,2,0
111,0.56,17,28.63,75,1108,0.89,10,Empty,28,200,2.0,2,1
113,0.56,3,28.84,40,1114,0.93,15,Empty,32,200,1.5,2,1
156,0.78,20,29.9,58,1412,0.71,16,Lecture,29,200,1.5,2,1
120,0.6,10,27.99,42,1085,0.8,15,Empty,31,200,1.5,1,1
97,0.48,14,28.76,75,1046,0.36,16,Lecture,38,200,2.0,4,1
157,0.79,9,31.81,63,1399,0.68,18,Lecture,31,200,1.5,1,1
89,0.45,21,29.08,57,969,0.31,15,Lecture,36,200,2.0,3,1
65,0.33,14,28.2,75,840,0.57,10,Networking,36,200,2.5,1,1
21,0.1,19,26.16,66,519,0.77,14,Networking,42,200,2.0,2,0
190,0.95,24,32.75,48,1552,0.23,18,Networking,41,200,2.0,1,1
38,0.19,5,25.07,59,681,0.78,16,Lecture,32,200,2.0,4,-1
75,0.38,9,27.61,47,817,0.41,18,Networking,40,200,2.0,4,1
9,0.04,23,22.88,73,419,0.71,16,Empty,38,200,2.0,4,1
8,0.04,19,22.9,50,413,0.55,9,Lecture,28,200,1.5,4,-1
57,0.28,9,26.63,49,664,0.55,10,Empty,37,200,2.0,4,1
88,0.44,20,27.77,59,851,0.6,16,Networking,39,200,2.5,4,1
30,0.15,15,25.68,64,576,0.73,10,Lecture,38,200,2.0,3,0
67,0.34,19,27.33,52,787,0.65,11,Lecture,32,200,2.5,3,1
188,0.94,12,33.87,65,1467,0.72,13,Empty,39,200,1.5,3,1
10,0.05,8,22.68,62,525,0.93,11,Networking,33,200,1.5,3,-1
123,0.61,15,28.89,68,1209,0.59,17,Networking,34,200,1.5,2,1
69,0.34,11,26.2,66,892,0.65,16,Lecture,34,200,2.5,1,-1
48,0.24,15,27.14,40,658,0.99,17,Lecture,35,200,1.5,4,1
129,0.65,23,29.47,70,1238,0.34,15,Lecture,33,200,1.5,2,1
93,0.47,16,28.89,44,953,0.58,9,Empty,35,200,2.5,1,1
16,0.08,4,24.0,49,554,0.43,13,Networking,29,200,1.5,4,-1
117,0.58,13,29.96,64,1075,0.38,12,Empty,42,200,2.0,1,1
10,0.05,22,24.71,46,410,0.31,17,Networking,38,200,1.5,2,-1
164,0.82,3,30.98,67,1376,0.71,17,Lecture,41,200,2.5,1,1
101,0.51,0,30.52,66,1084,0.47,18,Networking,42,200,2.5,2,1
162,0.81,20,30.57,40,1427,0.5,18,Empty,35,200,2.0,1,1
170,0.85,12,31.58,61,1357,0.5,13,Empty,40,200,2.5,2,1
37,0.18,10,26.52,46,697,0.89,18,Networking,38,200,2.5,1,0
81,0.41,0,28.13,41,852,0.4,10,Empty,42,200,2.0,3,1
135,0.68,15,30.06,52,1165,0.72,9,Empty,42,200,1.5,3,1
129,0.65,0,29.11,71,1253,0.91,13,Empty,40,200,2.5,1,1
5,0.03,18,23.58,51,463,0.8,15,Networking,41,200,2.5,2,-1
98,0.49,25,28.41,51,1039,0.4,14,Networking,33,200,2.0,4,1
116,0.58,22,29.13,61,1112,0.69,18,Lecture,42,200,2.5,4,1
79,0.4,24,28.01,74,860,0.44,9,Empty,36,200,2.5,3,1
186,0.93,3,31.8,45,1517,0.87,11,Lecture,28,200,2.0,4,1
44,0.22,6,26.98,56,642,0.97,14,Empty,33,200,2.5,2,0
56,0.28,5,24.86,59,735,0.84,13,Lecture,29,200,2.5,3,0
196,0.98,7,33.43,45,1507,0.37,10,Networking,37,200,2.0,4,1
188,0.94,6,33.04,44,1558,0.96,11,Lecture,34,200,1.5,4,1
147,0.73,24,32.16,64,1244,0.88,9,Lecture,41,200,2.5,2,1
97,0.48,14,30.05,60,916,0.99,14,Networking,38,200,2.5,3,1
46,0.23,21,27.68,60,756,0.27,10,Lecture,39,200,2.0,2,1
196,0.98,7,33.96,67,1603,0.53,11,Lecture,32,200,1.5,1,1
151,0.76,20,31.43,71,1263,0.94,12,Networking,30,200,1.5,4,1
10,0.05,4,22.47,67,383,0.76,13,Lecture,29,200,2.0,2,-1
36,0.18,7,25.67,67,646,0.78,16,Networking,35,200,1.5,1,-1
80,0.4,11,26.3,45,825,0.79,17,Lecture,34,200,2.0,4,-1
136,0.68,24,32.14,75,1214,0.55,12,Lecture,41,200,2.5,1,1
103,0.52,16,29.59,40,1051,0.85,16,Empty,31,200,1.5,1,1
144,0.72,25,30.68,63,1195,0.63,17,Empty,42,200,2.5,4,1
35,0.17,23,23.95,74,592,0.93,14,Lecture,35,200,2.0,4,1
166,0.83,5,32.05,53,1349,0.27,13,Empty,39,200,1.5,3,1
146,0.73,22,29.5,71,1251,0.28,12,Networking,35,200,2.5,1,1
109,0.55,8,27.83,58,1014,0.95,14,Empty,31,200,1.5,2,1
4,0.02,25,24.3,73,370,0.52,17,Empty,36,200,1.5,1,1
178,0.89,14,32.93,40,1465,0.61,9,Empty,31,200,2.5,2,1
173,0.86,8,33.38,54,1401,0.77,18,Empty,42,200,1.5,4,1
34,0.17,13,23.78,61,542,0.75,18,Empty,35,200,2.5,3,-1
75,0.38,0,28.14,57,902,0.93,11,Networking,29,200,2.0,3,1
34,0.17,2,26.27,42,579,0.21,11,Networking,34,200,1.5,3,0
117,0.58,18,28.75,68,1059,0.64,16,Empty,40,200,2.5,3,1
52,0.26,13,24.94,41,780,0.94,12,Lecture,28,200,2.5,2,1
72,0.36,12,26.47,70,891,0.88,15,Networking,32,200,2.5,4,0
142,0.71,15,31.76,65,1316,0.71,16,Lecture,42,200,2.0,3,1
67,0.34,17,26.23,66,849,0.87,17,Empty,33,200,1.5,3,0
4,0.02,22,25.51,58,360,0.98,11,Lecture,39,200,1.5,2,0
189,0.94,13,33.58,42,1608,0.53,16,Empty,41,200,2.0,2,1
177,0.89,25,30.86,67,1411,0.9,13,Empty,35,200,1.5,2,1
102,0.51,11,30.4,68,1007,0.73,16,Networking,39,200,2.5,2,1
124,0.62,13,29.66,68,1158,0.44,12,Lecture,28,200,2.5,1,1
84,0.42,16,28.49,67,844,0.83,18,Empty,32,200,2.0,2,1
127,0.64,24,29.21,59,1210,0.94,13,Networking,32,200,2.5,2,1
84,0.42,9,28.53,40,973,0.5,10,Networking,37,200,1.5,3,1
155,0.78,4,30.42,70,1284,0.64,15,Empty,37,200,2.0,3,1
134,0.67,13,31.21,46,1261,0.31,13,Lecture,40,200,2.5,2,1
3,0.01,21,22.67,54,438,0.8,9,Networking,28,200,2.0,2,-1
99,0.49,10,30.12,40,972,0.59,13,Lecture,37,200,1.5,3,1
9,0.04,5,23.16,50,441,0.71,11,Networking,41,200,1.5,2,-1
131,0.66,8,29.03,71,1220,0.64,10,Networking,35,200,2.0,3,1
187,0.94,2,33.39,75,1451,0.82,12,Networking,38,200,2.0,3,1
130,0.65,4,30.13,71,1203,0.29,10,Empty,36,200,2.5,2,1
191,0.95,2,33.7,75,1602,0.49,11,Empty,31,200,2.0,1,1
25,0.12,12,24.77,61,505,0.66,16,Lecture,35,200,2.5,3,0
186,0.93,7,34.18,55,1441,0.96,17,Lecture,34,200,2.0,3,1
104,0.52,10,28.28,68,1003,0.96,13,Lecture,32,200,2.5,2,1
90,0.45,12,28.95,43,936,0.34,17,Networking,31,200,2.5,3,1
19,0.1,13,23.43,64,568,0.59,17,Empty,30,200,2.5,4,-1
146,0.73,22,30.58,41,1330,0.41,18,Lecture,32,200,2.0,3,1
193,0.96,19,32.55,70,1593,0.77,14,Networking,35,200,2.0,2,1
137,0.69,13,29.87,75,1196,0.57,17,Empty,32,200,1.5,2,1
11,0.06,14,24.62,70,545,0.28,11,Empty,28,200,2.0,3,-1
145,0.72,23,31.58,61,1325,0.74,14,Lecture,37,200,2.0,2,1
136,0.68,17,30.81,56,1186,0.45,16,Networking,42,200,2.5,2,1
199,0.99,17,33.84,49,1524,0.87,15,Lecture,37,200,2.0,3,1
188,0.94,10,32.85,73,1515,0.67,16,Lecture,37,200,2.5,4,1
144,0.72,6,31.29,66,1213,0.88,15,Empty,40,200,1.5,3,1
90,0.45,12,27.71,50,899,0.9,10,Lecture,32,200,1.5,1,1
96,0.48,25,30.43,40,1019,0.48,10,Lecture,42,200,2.0,4,1
19,0.1,10,24.55,47,443,0.29,12,Lecture,29,200,1.5,4,0
186,0.93,10,32.43,59,1539,0.63,12,Empty,39,200,2.0,3,1
14,0.07,8,24.62,63,494,0.29,9,Empty,31,200,2.0,3,0
73,0.36,21,25.8,61,849,0.36,14,Lecture,35,200,2.5,4,0
9,0.04,17,23.26,51,410,0.96,13,Networking,34,200,1.5,2,-1
178,0.89,2,31.52,58,1476,0.38,11,Lecture,38,200,2.5,1,1
88,0.44,2,28.8,63,1003,0.54,16,Networking,32,200,2.0,2,1
199,0.99,21,32.08,62,1546,0.69,15,Empty,29,200,2.5,4,1
107,0.54,14,27.24,71,1064,0.31,11,Empty,33,200,2.5,3,1
109,0.55,13,28.17,67,1046,0.67,15,Empty,39,200,2.5,2,1
155,0.78,12,31.52,61,1302,0.84,13,Empty,32,200,2.5,4,1
113,0.56,13,27.43,61,1092,0.72,14,Empty,29,200,1.5,4,1
184,0.92,8,31.46,43,1452,0.7,18,Empty,31,200,2.0,3,1
67,0.34,23,26.64,56,823,0.2,14,Lecture,41,200,2.0,1,-1
24,0.12,2,26.78,45,538,0.22,16,Networking,42,200,2.5,2,0
3,0.01,9,24.88,73,477,0.53,18,Lecture,38,200,2.0,2,1
179,0.9,2,31.55,50,1550,0.38,10,Empty,37,200,1.5,4,1
196,0.98,16,34.03,55,1514,0.72,18,Lecture,37,200,2.5,2,1
167,0.83,15,29.87,40,1410,0.76,9,Networking,29,200,1.5,4,1
44,0.22,6,26.83,44,673,0.98,11,Empty,36,200,1.5,3,1
3,0.01,8,23.83,65,344,0.34,9,Lecture,38,200,2.5,3,-1
167,0.83,13,31.49,40,1349,0.87,15,Empty,38,200,1.5,4,1
195,0.97,3,32.58,69,1556,0.34,16,Networking,39,200,1.5,2,1
142,0.71,10,30.05,45,1179,0.26,9,Lecture,33,200,2.0,1,1
163,0.81,11,30.72,74,1380,0.26,17,Empty,39,200,2.5,2,1
15,0.07,21,23.37,66,469,0.51,10,Networking,41,200,1.5,2,-1
32,0.16,1,25.08,73,602,0.7,12,Lecture,42,200,1.5,3,1
79,0.4,9,27.32,44,891,0.31,9,Lecture,38,200,2.5,1,1
143,0.71,25,31.33,71,1300,0.45,13,Lecture,42,200,2.0,2,1
78,0.39,16,27.95,55,911,0.41,12,Lecture,28,200,2.0,2,1
58,0.29,2,26.86,68,706,0.46,14,Networking,30,200,2.0,3,-1
152,0.76,15,31.56,42,1268,0.72,18,Lecture,31,200,2.0,3,1
6,0.03,5,24.57,51,433,0.79,18,Empty,42,200,2.5,4,0
95,0.47,1,29.46,73,906,0.7,12,Lecture,35,200,2.0,3,1
0,0.0,21,22.58,61,344,0.97,17,Lecture,37,200,2.5,4,-1
170,0.85,3,31.45,73,1350,0.94,15,Networking,37,200,2.5,3,1
47,0.23,16,26.7,72,664,0.95,9,Empty,29,200,2.5,2,1
176,0.88,24,31.5,43,1471,0.67,10,Empty,29,200,2.0,3,1
16,0.08,14,22.87,63,554,0.96,9,Networking,29,200,2.0,4,-1
34,0.17,3,24.53,58,645,0.61,18,Networking,28,200,2.0,1,0
34,0.17,24,24.33,58,581,0.94,10,Lecture,28,200,2.0,1,0
66,0.33,10,25.36,68,765,0.96,11,Lecture,35,200,2.0,3,1
79,0.4,25,28.45,58,928,0.86,15,Lecture,32,200,2.5,1,1
155,0.78,3,32.49,61,1338,0.62,14,Networking,41,200,2.5,1,1
75,0.38,6,27.77,55,918,0.96,11,Lecture,37,200,1.5,1,1
134,0.67,19,28.23,56,1214,0.46,12,Empty,29,200,2.5,4,1
141,0.7,3,29.45,64,1296,0.28,17,Networking,33,200,1.5,4,1
193,0.96,25,32.96,66,1635,0.5,10,Lecture,28,200,2.0,1,1
145,0.72,0,31.45,46,1333,0.28,12,Empty,36,200,2.5,1,1
168,0.84,6,33.11,75,1374,0.59,16,Lecture,42,200,1.5,2,1
41,0.2,19,24.85,70,645,0.63,13,Empty,29,200,2.5,1,1
83,0.41,5,27.68,62,830,0.8,9,Networking,39,200,1.5,3,1
144,0.72,24,31.38,67,1269,0.87,9,Empty,38,200,2.5,3,1
59,0.29,22,26.37,68,809,0.9,14,Empty,42,200,1.5,3,1
151,0.76,21,31.69,66,1385,0.87,16,Lecture,30,200,2.0,1,1
164,0.82,1,31.24,72,1426,0.58,12,Empty,30,200,2.0,2,1
111,0.56,7,30.65,59,987,0.99,13,Networking,37,200,2.0,3,1
41,0.2,15,24.23,56,704,0.64,18,Empty,34,200,2.0,4,0
29,0.14,12,25.65,40,576,0.55,13,Networking,41,200,1.5,2,1
182,0.91,25,31.65,51,1533,0.44,17,Lecture,33,200,2.5,3,1
143,0.71,16,31.54,70,1322,0.37,10,Networking,38,200,2.5,2,1
122,0.61,13,28.73,57,1127,0.76,14,Empty,32,200,2.5,4,1
178,0.89,20,34.33,73,1504,0.39,11,Networking,40,200,2.0,2,1
36,0.18,18,25.1,69,573,0.51,18,Empty,37,200,2.5,3,0
83,0.41,10,28.95,63,972,0.2,16,Empty,38,200,2.0,3,1
156,0.78,14,31.62,49,1368,0.24,13,Networking,28,200,1.5,4,1
75,0.38,1,27.66,60,856,0.66,9,Lecture,41,200,2.5,2,1
41,0.2,7,27.53,50,717,0.51,9,Networking,40,200,2.5,4,1
48,0.24,21,26.64,50,654,0.78,18,Networking,41,200,2.0,1,1
153,0.77,1,32.17,41,1305,0.39,14,Lecture,31,200,2.0,4,1
199,0.99,13,32.88,60,1674,0.24,18,Lecture,40,200,1.5,1,1
188,0.94,0,32.18,68,1507,0.53,15,Empty,39,200,1.5,4,1
86,0.43,1,28.72,63,916,0.21,9,Lecture,30,200,2.0,2,1
7,0.04,12,25.03,44,462,0.87,18,Networking,32,200,2.0,1,1
158,0.79,8,32.02,50,1368,0.45,12,Empty,37,200,2.5,1,1
48,0.24,17,27.05,40,649,0.67,18,Lecture,34,200,2.0,4,1
153,0.77,16,31.73,63,1286,0.31,18,Networking,41,200,2.5,4,1
199,0.99,11,32.82,63,1624,0.73,17,Networking,29,200,1.5,2,1
18,0.09,19,25.24,55,516,0.23,18,Lecture,35,200,2.5,4,0
133,0.67,20,30.77,75,1259,0.25,17,Empty,42,200,2.0,1,1
93,0.47,11,28.53,73,878,0.98,15,Empty,38,200,1.5,3,1
16,0.08,12,25.32,44,441,0.83,10,Lecture,42,200,2.5,3,1
35,0.17,11,24.5,70,627,0.65,9,Lecture,38,200,1.5,2,0
64,0.32,19,26.15,64,775,0.52,11,Networking,42,200,2.0,2,0
159,0.8,14,29.82,54,1325,0.89,9,Empty,33,200,2.0,3,1
94,0.47,14,27.15,66,1007,0.89,17,Empty,35,200,2.5,3,1
161,0.81,21,30.98,40,1290,0.54,15,Networking,40,200,1.5,4,1
170,0.85,2,30.17,43,1431,0.85,9,Empty,31,200,1.5,3,1
186,0.93,5,34.36,67,1502,0.85,17,Networking,37,200,2.5,4,1
84,0.42,2,26.65,51,877,0.83,10,Empty,28,200,2.0,2,0
40,0.2,21,26.68,69,710,0.42,12,Networking,36,200,2.0,4,0
2,0.01,7,22.89,58,349,0.31,13,Empty,31,200,2.0,2,-1
105,0.53,11,29.15,73,1008,0.67,16,Empty,34,200,1.5,1,1
165,0.82,16,32.86,60,1369,0.83,12,Empty,42,200,2.5,3,1
71,0.35,23,28.74,61,820,0.66,10,Networking,42,200,2.0,1,1
79,0.4,13,28.27,50,888,0.92,12,Lecture,32,200,2.5,1,1
26,0.13,2,25.32,75,492,0.23,18,Lecture,40,200,2.0,3,1
59,0.29,17,26.38,40,704,0.61,13,Lecture,33,200,2.0,2,0
62,0.31,12,25.84,67,729,0.7,13,Lecture,34,200,2.0,2,0
178,0.89,10,33.11,46,1456,0.88,16,Lecture,34,200,1.5,2,1
84,0.42,0,27.82,63,954,0.25,10,Lecture,33,200,2.0,4,1
148,0.74,20,31.16,50,1290,0.6,13,Networking,42,200,2.0,1,1
22,0.11,0,25.34,61,600,0.97,18,Empty,32,200,1.5,1,0
113,0.56,7,30.09,71,1093,0.23,9,Lecture,39,200,1.5,4,1
56,0.28,23,25.89,46,768,0.3,9,Empty,34,200,2.0,4,0
144,0.72,6,31.02,71,1192,0.45,15,Lecture,34,200,2.0,3,1
90,0.45,6,28.86,53,889,0.61,14,Lecture,42,200,2.0,1,1
51,0.26,1,25.9,71,690,0.99,18,Networking,33,200,2.0,2,1
103,0.52,25,29.37,69,995,0.98,15,Empty,37,200,1.5,1,1
64,0.32,1,27.46,59,741,0.49,9,Networking,34,200,2.5,3,1
75,0.38,12,28.88,59,919,0.78,15,Networking,41,200,2.0,3,1
59,0.29,4,25.83,67,809,0.53,15,Empty,33,200,2.0,2,0
138,0.69,22,30.66,72,1236,0.74,16,Lecture,37,200,2.5,2,1
146,0.73,10,32.33,66,1308,0.96,14,Empty,41,200,1.5,2,1
103,0.52,25,29.2,46,946,0.21,11,Lecture,29,200,1.5,2,1
174,0.87,4,32.22,61,1375,0.55,12,Lecture,39,200,1.5,1,1
145,0.72,16,30.17,45,1213,0.84,14,Lecture,42,200,1.5,1,1
100,0.5,24,26.9,51,995,0.44,12,Networking,29,200,2.0,1,1
3,0.01,10,24.76,59,414,0.29,12,Networking,32,200,1.5,1,-1
198,0.99,21,32.07,60,1636,0.61,11,Lecture,32,200,2.5,2,1
8,0.04,17,23.15,61,507,0.71,14,Empty,30,200,1.5,2,-1
184,0.92,21,31.64,70,1504,0.42,9,Empty,29,200,2.0,4,1
37,0.18,17,24.82,65,589,0.5,18,Networking,33,200,2.5,1,0
190,0.95,2,33.08,64,1558,0.67,16,Networking,35,200,2.5,2,1
47,0.23,18,26.97,41,750,0.65,11,Networking,41,200,1.5,3,-1
185,0.93,1,31.35,75,1432,0.92,11,Networking,33,200,2.5,1,1
186,0.93,14,32.3,68,1477,0.82,12,Empty,34,200,1.5,1,1
124,0.62,1,29.14,59,1130,0.97,14,Lecture,41,200,2.5,4,1
69,0.34,13,26.54,46,851,0.43,13,Empty,28,200,2.0,3,0
58,0.29,3,25.89,48,821,0.24,9,Lecture,35,200,2.0,2,-1
178,0.89,17,33.35,54,1482,0.79,14,Lecture,39,200,1.5,1,1
5,0.03,2,23.88,57,439,0.39,10,Lecture,39,200,2.0,1,-1
121,0.6,18,29.64,61,1139,0.55,16,Empty,28,200,2.5,3,1
161,0.81,24,30.18,54,1390,0.67,17,Empty,31,200,2.5,4,1
4,0.02,8,24.12,67,445,0.75,9,Empty,28,200,2.0,2,0
177,0.89,24,32.49,67,1502,0.83,11,Lecture,36,200,2.5,4,1
131,0.66,12,30.35,60,1213,0.38,9,Networking,32,200,1.5,1,1
22,0.11,2,25.06,50,496,0.21,17,Lecture,29,200,1.5,3,0
108,0.54,14,28.6,62,1029,0.24,13,Lecture,35,200,2.0,1,1
94,0.47,0,29.49,51,1020,0.71,18,Lecture,40,200,1.5,1,1
141,0.7,5,30.3,60,1250,0.26,14,Lecture,33,200,1.5,4,1
16,0.08,10,23.19,49,469,0.59,11,Networking,32,200,2.0,1,-1
129,0.65,5,30.38,54,1217,0.49,10,Empty,41,200,2.5,2,1
51,0.26,1,26.8,67,699,0.47,11,Empty,36,200,2.0,3,-1
120,0.6,20,27.8,57,1041,0.79,9,Empty,29,200,2.5,4,1
102,0.51,15,29.26,58,967,0.62,14,Empty,32,200,2.5,4,1
124,0.62,3,30.25,53,1074,0.74,14,Lecture,30,200,2.0,3,1
80,0.4,16,28.12,49,945,0.52,16,Empty,38,200,2.0,3,1
88,0.44,1,27.16,63,910,0.84,10,Empty,42,200,1.5,1,1
147,0.73,13,31.82,42,1354,0.52,11,Networking,37,200,2.0,1,1
22,0.11,5,23.92,71,600,0.39,11,Networking,41,200,1.5,1,1
17,0.09,14,24.81,75,560,0.53,9,Empty,32,200,2.0,2,1
167,0.83,5,30.43,57,1463,0.59,15,Empty,33,200,1.5,1,1
92,0.46,1,28.8,48,1021,0.94,9,Lecture,35,200,2.5,4,1
194,0.97,12,31.98,66,1527,0.3,14,Empty,35,200,2.0,1,1
140,0.7,1,28.61,44,1232,0.28,12,Empty,30,200,1.5,2,1
82,0.41,23,26.37,61,951,0.3,14,Empty,29,200,2.5,2,0
28,0.14,9,23.63,70,631,0.35,14,Networking,34,200,2.0,2,-1
154,0.77,5,30.17,43,1346,0.46,17,Networking,33,200,2.5,4,1
147,0.73,16,31.01,58,1255,0.28,12,Lecture,35,200,2.5,4,1
117,0.58,22,29.5,67,1075,0.68,15,Networking,40,200,1.5,4,1
106,0.53,13,29.66,67,1059,0.41,10,Lecture,37,200,2.0,4,1
73,0.36,20,28.13,56,899,0.52,9,Empty,41,200,2.0,1,1
55,0.28,3,25.76,54,737,0.27,12,Lecture,41,200,2.5,3,-1
172,0.86,15,32.23,68,1471,0.84,12,Empty,36,200,1.5,2,1
108,0.54,15,28.84,49,1057,0.7,12,Lecture,30,200,2.5,2,1
95,0.47,23,29.62,70,1033,0.71,14,Empty,39,200,2.0,3,1
146,0.73,2,31.15,61,1321,0.22,12,Networking,30,200,1.5,3,1
145,0.72,20,29.6,42,1264,0.55,15,Lecture,35,200,2.5,4,1
20,0.1,25,25.36,40,522,0.64,11,Empty,34,200,2.5,4,0
85,0.42,16,26.85,53,968,0.28,12,Networking,40,200,2.0,2,1
162,0.81,14,32.3,72,1359,0.83,9,Lecture,29,200,1.5,1,1
181,0.91,20,31.98,53,1424,0.55,11,Networking,28,200,2.5,3,1
116,0.58,2,29.38,72,1123,0.52,11,Empty,28,200,2.0,4,1
150,0.75,15,31.17,54,1251,0.8,17,Networking,41,200,2.5,1,1
53,0.27,15,25.59,74,659,0.34,16,Empty,41,200,1.5,2,1
16,0.08,11,25.1,49,430,0.41,17,Empty,30,200,2.0,3,1
99,0.49,11,29.03,49,949,0.53,15,Lecture,29,200,2.0,1,1
109,0.55,6,29.49,40,1123,0.32,14,Networking,29,200,2.5,1,1
148,0.74,1,29.71,52,1310,0.89,16,Empty,30,200,2.0,2,1
155,0.78,23,29.33,72,1274,0.23,16,Networking,30,200,2.0,2,1
146,0.73,13,31.89,42,1327,0.4,14,Lecture,41,200,2.5,2,1
37,0.18,4,24.55,65,618,0.81,12,Networking,33,200,2.0,2,0
82,0.41,9,26.66,41,949,0.44,14,Networking,30,200,1.5,2,0
9,0.04,19,24.75,40,447,0.98,18,Lecture,33,200,2.0,2,0
48,0.24,18,24.62,57,740,0.48,12,Empty,29,200,1.5,3,0
25,0.12,22,25.04,74,626,0.29,10,Lecture,31,200,1.5,3,1
129,0.65,23,29.32,71,1144,0.22,15,Networking,37,200,2.5,1,1
71,0.35,15,27.46,44,758,0.74,16,Networking,28,200,2.0,4,1
178,0.89,12,30.41,75,1436,0.51,9,Networking,28,200,2.5,3,1
51,0.26,18,25.33,47,736,0.53,10,Empty,29,200,1.5,3,-1
74,0.37,24,26.16,73,815,0.45,10,Lecture,30,200,2.5,1,1
53,0.27,15,26.52,72,698,0.73,18,Empty,29,200,2.5,1,1
142,0.71,9,30.53,49,1182,0.95,16,Lecture,38,200,1.5,2,1
158,0.79,7,31.12,43,1403,0.91,18,Empty,42,200,1.5,3,1
193,0.96,7,34.22,55,1587,0.56,14,Lecture,34,200,2.5,1,1
103,0.52,1,28.68,67,1072,0.68,10,Networking,36,200,2.5,3,1
47,0.23,5,24.74,45,714,0.81,12,Networking,30,200,2.5,2,0
9,0.04,17,23.1,43,533,0.27,13,Empty,29,200,2.0,2,-1
89,0.45,2,27.42,46,919,0.49,14,Lecture,30,200,2.5,3,1
85,0.42,14,26.61,62,969,0.77,9,Networking,28,200,1.5,3,1
41,0.2,10,24.47,44,683,0.49,14,Lecture,29,200,2.5,1,0
6,0.03,20,24.95,62,483,0.6,11,Networking,40,200,1.5,1,0
104,0.52,5,27.6,70,983,0.94,12,Empty,29,200,2.5,1,1
13,0.07,23,24.29,46,443,0.87,16,Networking,35,200,2.5,4,-1
91,0.46,20,28.99,75,935,0.42,9,Networking,30,200,2.0,1,1
190,0.95,11,33.82,42,1570,0.81,9,Networking,36,200,1.5,2,1
142,0.71,11,31.07,74,1186,0.3,18,Lecture,32,200,2.0,2,1
192,0.96,6,32.46,71,1588,0.51,10,Empty,29,200,2.0,2,1
24,0.12,20,24.71,54,606,0.74,16,Lecture,38,200,1.5,2,0
64,0.32,6,27.77,62,835,0.61,9,Lecture,35,200,2.0,2,1
72,0.36,23,27.55,53,896,0.25,16,Empty,28,200,1.5,1,1
140,0.7,4,29.35,51,1293,0.37,15,Empty,37,200,1.5,1,1
145,0.72,8,29.46,46,1243,0.53,16,Networking,30,200,2.5,3,1
2,0.01,22,23.26,71,487,0.92,13,Networking,31,200,2.0,4,1
59,0.29,21,27.44,49,809,0.78,15,Networking,35,200,2.5,4,1
167,0.83,24,30.38,54,1346,0.72,9,Networking,31,200,2.0,1,1
14,0.07,2,22.42,40,496,0.76,18,Empty,28,200,1.5,3,-1
130,0.65,3,31.0,44,1130,0.3,17,Networking,37,200,2.0,1,1
20,0.1,19,24.55,54,556,0.73,14,Empty,36,200,2.5,2,-1
54,0.27,1,25.94,55,753,0.34,16,Networking,29,200,2.0,2,-1
142,0.71,20,31.25,57,1293,0.8,16,Lecture,41,200,2.5,1,1
135,0.68,19,30.56,63,1204,0.22,11,Networking,42,200,2.5,1,1
159,0.8,13,32.5,60,1400,0.77,13,Networking,32,200,1.5,3,1
134,0.67,0,31.49,55,1275,0.69,13,Networking,41,200,2.5,2,1
57,0.28,11,26.29,58,789,0.6,11,Networking,41,200,1.5,4,0
176,0.88,20,32.39,57,1444,0.75,14,Networking,38,200,1.5,4,1
159,0.8,19,30.33,61,1429,0.79,17,Empty,29,200,2.5,3,1
109,0.55,22,30.17,64,1004,0.44,13,Empty,38,200,2.0,3,1
66,0.33,23,26.08,41,817,0.49,15,Empty,42,200,1.5,2,-1
167,0.83,16,32.98,54,1436,0.34,18,Lecture,34,200,1.5,3,1
168,0.84,9,30.68,50,1479,0.86,12,Lecture,28,200,1.5,3,1
15,0.07,6,24.87,70,556,0.57,12,Empty,32,200,1.5,4,0
62,0.31,5,28.45,56,829,0.74,18,Empty,40,200,1.5,1,1
181,0.91,3,32.84,48,1527,0.65,14,Lecture,37,200,1.5,4,1
105,0.53,12,29.71,55,1094,0.6,14,Networking,37,200,2.5,3,1
187,0.94,13,31.16,43,1482,0.93,9,Lecture,28,200,2.5,3,1
40,0.2,8,25.65,63,668,0.67,13,Empty,32,200,2.5,4,0
109,0.55,7,30.11,59,1069,0.35,14,Empty,32,200,1.5,3,1
60,0.3,24,27.05,74,779,0.74,17,Empty,34,200,2.5,4,1
53,0.27,15,25.61,75,687,0.84,16,Lecture,36,200,2.5,1,1
120,0.6,18,28.94,44,1118,0.36,15,Lecture,38,200,2.5,2,1
166,0.83,12,31.58,43,1448,0.66,17,Lecture,32,200,2.5,1,1
123,0.61,24,30.88,50,1108,0.73,12,Lecture,39,200,2.0,3,1
175,0.88,20,33.36,50,1406,0.75,17,Lecture,36,200,2.5,1,1
49,0.24,20,26.23,73,658,0.67,14,Empty,32,200,2.0,3,1
